district,block,cluster,gp,n_students,pct_mean,pct_sd,gp_id,pct_floor,pct_p90,gender_gap_pp
Tumakuru,B0136 tumkur,C0635 hebburu,3346 kanakuppe,154,77.21,17.31,3346,50.0,95.0,-1.91
Tumakuru,B0136 tumkur,C0656 hirehalli,3573 kesarumadu,215,49.02,23.79,3573,20.0,80.0,1.98
Tumakuru,B0136 tumkur,C0656 hirehalli,6391 hirehalli,269,60.45,28.89,6391,15.0,95.0,6.22
Tumakuru,B0136 tumkur,C0677 holakallu,2761 honnudike,213,51.27,25.81,2761,15.0,85.0,5.15
Tumakuru,B0136 tumkur,C0677 holakallu,4898 olakal,268,57.22,25.96,4898,20.0,90.0,10.6
Tumakuru,B0136 tumkur,C0696 honnudike,2761 honnudike,114,58.86,28.67,2761,10.0,90.0,18.07
Tumakuru,B0136 tumkur,C0696 honnudike,6520 maskal,284,48.49,24.6,6520,20.0,80.0,5.24
Tumakuru,B0136 tumkur,C0805 k palasandra,3106 k palasandra,429,86.86,14.96,3106,70.0,100.0,1.1
Tumakuru,B0136 tumkur,C0879 kanakuppe,3346 kanakuppe,76,78.82,18.27,3346,62.5,95.0,7.17
Tumakuru,B0136 tumkur,C1047 kyathasandra,3573 kesarumadu,120,65.88,22.42,3573,35.0,95.0,-0.71
Tumakuru,B0136 tumkur,C1112 mallasandra,1915 doddanaravangala,233,53.61,25.0,1915,20.0,90.0,8.81
Tumakuru,B0136 tumkur,C1242 mydala,4607 mydala,55,62.0,24.99,4607,30.0,90.0,-10.15
Tumakuru,B0136 tumkur,C1261 nagavalli,2052 gangona halli,229,78.89,17.38,2052,55.0,100.0,0.79
Tumakuru,B0136 tumkur,C1261 nagavalli,4668 nagavalli,295,48.49,25.07,4668,15.0,80.0,-1.41
Tumakuru,B0136 tumkur,C1300 nelahal,4793 nelahal,234,56.11,26.06,4793,15.0,90.0,3.24
Tumakuru,B0136 tumkur,C1300 nelahal,5491 sorekunte,100,65.05,23.99,5491,29.5,90.0,7.5
Tumakuru,B0136 tumkur,C1312 niduvalalu,4847 niduvalalu,219,69.09,21.58,4847,39.0,95.0,-2.69
Tumakuru,B0136 tumkur,C1325 obalapura,6539 obalapura,298,69.09,22.13,6539,35.0,95.0,2.24
Tumakuru,B0136 tumkur,C1330 oordigere,4900 oordigere,258,57.42,27.81,4900,18.5,95.0,6.47
Tumakuru,B0136 tumkur,C1330 oordigere,787 aregujjanahalli,102,63.63,24.31,787,30.0,95.0,0.14
Tumakuru,B0136 tumkur,C1473 seethakal,5289 seethakallu,360,62.76,26.46,5289,25.0,95.0,-0.0
Tumakuru,B0136 tumkur,C1510 sirivara,6564 sirivara,265,60.94,23.84,6564,25.0,93.0,6.01
Tumakuru,B0136 tumkur,C1812 areyur,794 areyur,221,56.33,25.54,794,20.0,90.0,4.26
Tumakuru,B0136 tumkur,C1866 beladhara,1144 beladhara,241,58.73,22.46,1144,30.0,90.0,5.38
Tumakuru,B0136 tumkur,C2024 galigenahalli,2030 galigenahalli,89,62.7,21.72,2030,25.0,85.0,1.83
Tumakuru,B0136 tumkur,C2113 heggere,4193 mallasandra,319,59.56,23.55,4193,30.0,90.0,2.66
Tumakuru,B0136 tumkur,C2113 heggere,6344 heggere,232,59.46,26.52,6344,20.0,90.0,2.29
Tumakuru,B0136 tumkur,C2145 honasigere,2734 honasigere,333,62.3,22.56,2734,30.0,90.0,6.51
Tumakuru,B0136 tumkur,C2352 kyathsandra (urdu),4900 oordigere,131,54.69,26.92,4900,15.0,85.0,10.1
Tumakuru,B0136 tumkur,C2524 oorukere,4903 oorukere,321,73.5,21.61,4903,40.0,95.0,-0.15
Tumakuru,B0137 turuvekere,C0016 adithya patna,2294 hadavanahalli,309,65.91,25.77,2294,29.0,95.0,7.26
Tumakuru,B0137 turuvekere,C0065 anekere,712 anekere,281,80.09,18.66,712,55.0,100.0,0.95
Tumakuru,B0137 turuvekere,C0090 aremallenahalli,6377 thandaga,117,65.09,24.79,6377,28.0,95.0,11.3
Tumakuru,B0137 turuvekere,C0090 aremallenahalli,793 aremallenahalli,220,71.82,24.47,793,39.5,100.0,5.23
Tumakuru,B0137 turuvekere,C0146 banasandra,1008 banasandra,269,65.06,27.89,1008,25.0,100.0,3.32
Tumakuru,B0137 turuvekere,C0282 bythara hosahalli,1441 byatharahosahalli,160,71.97,20.52,1441,45.0,95.0,0.69
Tumakuru,B0137 turuvekere,C0371 dabbe ghatta,1717 dabbeghatta,158,67.66,22.14,1717,38.5,95.0,6.4
Tumakuru,B0137 turuvekere,C0371 dabbe ghatta,2137 gonitumkur,130,69.85,23.09,2137,35.0,95.0,-4.47
Tumakuru,B0137 turuvekere,C0375 dandina shivara,1735 dandinashivara,241,61.35,23.89,1735,25.0,90.0,4.45
Tumakuru,B0137 turuvekere,C0673 hittala koppa,4254 manichenduru,286,62.6,28.06,4254,20.0,95.0,5.42
Tumakuru,B0137 turuvekere,C0725 hullekere,2850 hullekere,284,68.73,22.91,2850,35.0,95.0,1.52
Tumakuru,B0137 turuvekere,C0881 kanathur,3351 kanathuru,231,73.33,25.77,3351,35.0,100.0,7.64
Tumakuru,B0137 turuvekere,C0981 kondajji,6440 kondajji,287,59.06,25.02,6440,20.0,90.0,-0.15
Tumakuru,B0137 turuvekere,C1063 lokkammana halli,4023 lokammanahalli,244,68.73,25.6,4023,30.0,95.0,2.73
Tumakuru,B0137 turuvekere,C1089 madihalli,4102 madihalli,366,90.77,10.92,4102,75.0,100.0,0.93
Tumakuru,B0137 turuvekere,C1153 maruthi nagara,665 ammasandra,7,70.71,20.7,665,44.0,87.0,16.25
Tumakuru,B0137 turuvekere,C1171 mavinakere,4603 muttugadhahalli,79,67.34,22.49,4603,34.0,91.0,9.1
Tumakuru,B0137 turuvekere,C1171 mavinakere,6541 mavinakere,155,59.52,24.9,6541,25.0,90.0,3.75
Tumakuru,B0137 turuvekere,C1175 mayasandra,4392 mayasandra,202,86.98,19.05,4392,75.5,100.0,2.28
Tumakuru,B0137 turuvekere,C1228 muniyur,3658 kodigehalli,109,76.93,17.24,3658,55.0,95.0,2.58
Tumakuru,B0137 turuvekere,C1228 muniyur,4564 muniyuru,303,90.92,14.05,4564,80.0,100.0,0.79
Tumakuru,B0137 turuvekere,C1438 sampige hosahalli,5190 sampige hosahalli,393,75.79,20.14,5190,50.0,95.0,1.2
Tumakuru,B0137 turuvekere,C1439 sampige,5189 sampige,212,59.34,26.83,5189,15.5,90.0,8.12
Tumakuru,B0137 turuvekere,C1483 shettygondana halli,5329 shettygondanahalli,363,69.64,21.1,5329,36.0,95.0,4.8
Tumakuru,B0137 turuvekere,C1529 soravanahalli,5490 soravanahalli,273,69.65,21.25,5490,40.0,95.0,3.82
Tumakuru,B0137 turuvekere,C1566 talakere,5620 talkere,358,73.32,23.44,5620,40.0,100.0,1.83
Tumakuru,B0137 turuvekere,C1682 vadavana ghatta,5935 vadavanaghatta,389,82.07,17.07,5935,55.0,100.0,2.33
Tumakuru,B0168 pavagada,C1605 thirumani,5782 tirumani,123,71.5,20.92,5782,45.0,95.0,-0.37
Tumakuru,B0168 pavagada,C1605 thirumani,5959 valluru,76,74.28,18.83,5959,50.0,97.5,-2.35
Tumakuru,B0168 pavagada,C2796 c.k.pura,1460 c.k.pura,112,77.81,18.81,1460,55.0,99.5,0.2
Tumakuru,B0168 pavagada,C2796 c.k.pura,2219 gujjanadu,152,77.73,16.69,2219,55.5,95.0,-0.56
Tumakuru,B0168 pavagada,C2815 doddahalli,5011 pothaganahalli,117,81.54,13.84,5011,65.0,97.0,-0.23
Tumakuru,B0168 pavagada,C2815 doddahalli,6369 chikkahalli,143,58.88,17.83,6369,40.0,90.0,-0.2
Tumakuru,B0168 pavagada,C2818 dommathamari,1934 dommatahmari,114,74.65,18.86,1934,55.0,95.0,2.42
Tumakuru,B0168 pavagada,C2818 dommathamari,6000 virupasamundra,74,87.91,9.9,6000,75.0,100.0,0.52
Tumakuru,B0168 pavagada,C2829 gundralahalli,1425 byadanuru,127,82.83,21.45,1425,50.0,100.0,7.5
Tumakuru,B0168 pavagada,C2829 gundralahalli,4690 naliganahalli,135,77.78,18.23,4690,55.0,95.0,9.21
Tumakuru,B0168 pavagada,C2861 k t hally,3130 k.t.halli,76,80.66,18.64,3130,55.0,95.0,5.7
Tumakuru,B0168 pavagada,C2869 kannamedi,3388 kannamedi,172,75.73,22.48,3388,35.5,100.0,8.76
Tumakuru,B0168 pavagada,C2869 kannamedi,5056 rajavanthi,103,73.54,19.97,5056,50.0,95.0,6.98
Tumakuru,B0168 pavagada,C2877 kotagudda,3806 kottagudda,140,68.29,23.18,3806,35.0,95.5,0.41
Tumakuru,B0168 pavagada,C2877 kotagudda,5096 rangasamudra,186,83.9,17.41,5096,60.0,100.0,3.74
Tumakuru,B0168 pavagada,C2880 lingdahalli,5251 sasalakunte,181,75.47,15.02,5251,55.0,95.0,-0.08
Tumakuru,B0168 pavagada,C2880 lingdahalli,5934 vadanakallu,144,79.1,21.01,5934,60.0,100.0,1.58
Tumakuru,B0168 pavagada,C2882 magalawada,4241 mangalavada,104,84.09,13.2,4241,65.0,100.0,-1.13
Tumakuru,B0168 pavagada,C2882 magalawada,6533 arasikere,67,82.46,17.61,6533,50.0,100.0,-0.57
Tumakuru,B0168 pavagada,C2889 maridasanahally,2987 j achammana halli,145,58.79,23.41,2987,30.0,90.0,0.88
Tumakuru,B0168 pavagada,C2889 maridasanahally,4314 maridasanahalli,137,75.51,21.59,4314,45.0,100.0,2.23
Tumakuru,B0168 pavagada,C2900 nagala madike,4638 nagalamadike,54,79.72,7.55,4638,71.5,90.0,-2.78
Tumakuru,B0168 pavagada,C2900 nagala madike,5138 ryapte,55,74.82,17.02,5138,55.0,95.0,5.09
Tumakuru,B0168 pavagada,C2900 nagala madike,863 b k halli,127,82.01,16.88,863,60.0,100.0,2.79
Tumakuru,B0168 pavagada,C2905 neelamannahally,4933 palavalli,108,81.53,18.96,4933,55.0,100.0,4.48
Tumakuru,B0168 pavagada,C2905 neelamannahally,6495 kamanadurga,106,42.97,26.77,6495,10.0,80.0,12.29
Tumakuru,B0168 pavagada,C2910 nyayadagunte,4893 nyayadagunte,136,81.29,17.42,4893,55.0,100.0,1.41
Tumakuru,B0168 pavagada,C2913 pavagada rural,3645 kodamadagu,69,70.0,17.34,3645,45.0,90.0,6.84
Tumakuru,B0168 pavagada,C2913 pavagada rural,5127 roppa,103,57.72,23.57,5127,20.0,80.0,5.7
Tumakuru,B0168 pavagada,C2915 ponnasamundra,5008 ponnasamudra,135,65.81,22.97,5008,40.0,95.0,-2.88
Tumakuru,B0168 pavagada,C2955 venkatapura,5991 venkatapura,98,74.29,17.37,5991,50.0,95.0,5.05
Tumakuru,B0168 pavagada,C2957 y.n.hosakote rural,213009622 siddapura,100,47.75,22.77,213009622,15.0,75.0,-3.48
Tumakuru,B0168 pavagada,C2957 y.n.hosakote rural,6033 y n hosakote,138,36.3,23.15,6033,5.0,66.5,7.39
Udupi,B0022 brahmavara,C0104 avarse,1351 billadi,57,74.47,16.97,1351,50.0,95.0,-0.65
Udupi,B0022 brahmavara,C0104 avarse,4693 nalkur 15,102,72.7,26.21,4693,35.0,100.0,6.18
Udupi,B0022 brahmavara,C0104 avarse,852 avarse,185,69.32,23.42,852,35.0,95.0,11.91
Udupi,B0022 brahmavara,C0170 barkuru,1070 barkur,26,80.19,16.46,1070,57.5,95.0,8.85
Udupi,B0022 brahmavara,C0266 brahamavara,2402 handady,38,69.47,23.56,2402,40.5,95.0,0.37
Udupi,B0022 brahmavara,C0266 brahamavara,5973 varamballi,71,65.77,24.46,5973,30.0,95.0,-1.47
Udupi,B0022 brahmavara,C0314 cherkady,1515 chantaru,30,84.0,13.09,1515,65.0,100.0,-8.75
Udupi,B0022 brahmavara,C0314 cherkady,1547 cherkady,69,80.94,22.53,1547,49.0,100.0,-0.46
Udupi,B0022 brahmavara,C0449 dupadakatte,4990 perdoor,62,75.81,22.49,4990,45.5,100.0,16.29
Udupi,B0022 brahmavara,C0449 dupadakatte,942 bairampalli,100,72.95,22.15,942,44.5,95.0,-1.3
Udupi,B0022 brahmavara,C0491 garadimajalu,3536 kemmannu,27,74.26,19.84,3536,50.0,97.0,14.29
Udupi,B0022 brahmavara,C0491 garadimajalu,5715 thenkanidiyur,67,63.88,26.11,5715,26.0,92.0,5.95
Udupi,B0022 brahmavara,C0491 garadimajalu,909 badanidiyur,18,79.17,10.33,909,63.5,90.0,3.0
Udupi,B0022 brahmavara,C0599 hangarakatte,2967 irodi,67,80.0,14.22,2967,60.0,97.0,-0.3
Udupi,B0022 brahmavara,C0599 hangarakatte,3654 kodi,85,88.12,11.13,3654,70.0,100.0,0.75
Udupi,B0022 brahmavara,C0786 januvarkatte,2567 heggunje,91,66.98,26.46,2567,25.0,95.0,8.4
Udupi,B0022 brahmavara,C0786 januvarkatte,3190 kadoor 14,73,76.1,23.85,3190,35.0,100.0,0.7
Udupi,B0022 brahmavara,C0907 karkada,3791 kotathattu,76,80.33,21.91,3791,47.5,100.0,3.26
Udupi,B0022 brahmavara,C0907 karkada,6474 kota,112,83.88,16.49,6474,60.5,100.0,-1.08
Udupi,B0022 brahmavara,C0963 kokkarne,3686 kokkarne,166,73.37,21.71,3686,45.0,95.0,2.95
Udupi,B0022 brahmavara,C1021 kukkehalli,3851 kukkehalli,73,60.07,28.18,3851,20.0,95.0,17.4
Udupi,B0022 brahmavara,C1426 saibrakatte,5939 vaddarse 7,50,84.7,15.03,5939,64.5,100.0,5.48
Udupi,B0022 brahmavara,C1426 saibrakatte,6054 yadthadi,130,59.12,25.64,6054,24.5,90.0,-0.29
Udupi,B0022 brahmavara,C1451 santhekatte,3455 karje 19,75,78.2,20.71,3455,42.0,100.0,4.23
Udupi,B0024 byndoor,C0028 ajri mananje,2358 hallihole,33,88.64,13.77,2358,72.0,100.0,12.17
Udupi,B0024 byndoor,C0091 areshiroor,2122 golihole,57,90.35,10.97,2122,80.0,100.0,3.9
Udupi,B0024 byndoor,C0867 kambadakone,3296 kalthodu,55,90.09,14.61,3296,70.0,100.0,3.56
Udupi,B0024 byndoor,C0867 kambadakone,3317 kambadakone,33,85.45,14.76,3317,62.0,100.0,-0.45
Udupi,B0024 byndoor,C0943 kirimanjeshwara,2594 herooru,40,86.5,15.53,2594,59.5,100.0,3.5
Udupi,B0024 byndoor,C0943 kirimanjeshwara,3621 kirimanjeshwara,42,87.74,11.7,3621,70.5,100.0,-6.9
Udupi,B0024 byndoor,C0972 kollur,3001 jadkal,45,83.0,14.32,3001,64.0,95.0,-2.58
Udupi,B0024 byndoor,C0972 kollur,3710 kolluru,24,83.54,15.36,3710,70.0,100.0,-2.11
Udupi,B0024 byndoor,C1291 navunda,4303 maravanthe,15,91.0,9.3,4303,80.0,100.0,-4.5
Udupi,B0024 byndoor,C1291 navunda,4626 nada,27,91.67,9.71,4626,83.0,100.0,-2.96
Udupi,B0024 byndoor,C1291 navunda,4771 navunda,30,89.67,12.52,4771,74.5,100.0,-10.09
Udupi,B0024 byndoor,C1491 shiroor,5365 shiroor,58,74.05,23.01,5365,40.0,100.0,-12.1
Udupi,B0024 byndoor,C1646 uppunda,1335 bijuru,36,81.11,14.6,1335,62.5,97.5,2.25
Udupi,B0024 byndoor,C1646 uppunda,3561 kergal,23,75.87,17.69,3561,51.0,95.0,-0.23
Udupi,B0024 byndoor,C1646 uppunda,5918 uppunda,42,81.67,14.13,5918,65.0,99.5,-9.93
Udupi,B0138 udupi,C0099 athradi,828 athradi,28,64.82,21.06,828,38.5,91.5,-6.13
Udupi,B0138 udupi,C0099 athradi,897 badagabettu-80,82,53.17,29.36,897,10.0,89.5,4.55
Udupi,B0138 udupi,C0669 hiriyadaka,1388 bommarabettu,94,55.9,25.73,1388,11.5,85.0,6.69
Udupi,B0138 udupi,C0669 hiriyadaka,3656 kodibettu,33,75.76,19.45,3656,50.0,95.0,-0.12
Udupi,B0138 udupi,C1333 padu alevoor,4261 manipura,52,65.38,26.53,4261,25.5,95.0,3.03
Udupi,B0138 udupi,C1333 padu alevoor,613 alevuru,42,67.98,22.47,613,40.5,95.0,-4.52
Udupi,B0138 udupi,C1634 udyavara,213009050 udyavara,74,70.14,20.14,213009050,40.0,95.0,-1.9
Uttara Kannada,B0101 mundagod,C0117 bachanaki,889 bachanaki,69,65.94,25.3,889,29.0,95.0,9.68
Uttara Kannada,B0101 mundagod,C0320 chigalli,5166 salagau,80,63.5,25.54,5166,25.0,95.0,-3.83
Uttara Kannada,B0101 mundagod,C0364 choudalli,1677 choudalli,85,56.18,29.42,1677,15.0,90.0,6.99
Uttara Kannada,B0101 mundagod,C0747 indura,2948 indura,124,57.02,27.21,2948,15.0,90.0,10.86
Uttara Kannada,B0101 mundagod,C1340 pala,3648 kodambi,108,61.25,25.2,3648,30.0,91.5,10.81
Uttara Kannada,B0144 yellapur,C0056 anagod,1759 dehalli,49,79.29,21.48,1759,48.0,100.0,14.3
Uttara Kannada,B0144 yellapur,C0056 anagod,679 anagod,74,77.57,26.45,679,40.0,100.0,10.96
Uttara Kannada,B0144 yellapur,C0892 kannigeri,3393 kannigeri,74,88.78,11.07,3393,76.5,100.0,4.12
Uttara Kannada,B0144 yellapur,C1099 malalgaov,5908 upleshwar,73,80.62,15.66,5908,56.0,95.0,-0.93
Uttara Kannada,B0144 yellapur,C1276 nandolli,4724 nandolli,65,90.31,12.5,4724,80.0,100.0,-2.8
Vijayanagara,B0051 hadagali,C0557 hadagali gramina,3718 kombali,343,38.59,26.28,3718,5.0,75.0,-2.89
Vijayanagara,B0051 hadagali,C0557 hadagali gramina,4761 navali,241,37.66,23.83,4761,5.0,70.0,-5.0
Vijayanagara,B0051 hadagali,C0561 hagaranooru,1769 devagondanahalli,255,46.71,28.26,1769,7.0,85.0,-0.78
Vijayanagara,B0051 hadagali,C0561 hagaranooru,2304 hagaranoor,383,42.22,27.5,2304,5.0,80.0,-5.17
Vijayanagara,B0051 hadagali,C0561 hagaranooru,3113 k ayyanahalli,277,34.21,25.52,3113,5.0,70.0,-1.58
Vijayanagara,B0051 hadagali,C0648 hire hadagali,1122 beerabbi,323,42.34,27.44,1122,5.0,80.0,-6.05
Vijayanagara,B0051 hadagali,C0648 hire hadagali,2587 herehadagali,384,46.48,28.24,2587,10.0,85.0,-12.86
Vijayanagara,B0051 hadagali,C0648 hire hadagali,4118 magala,398,38.57,26.65,4118,5.0,75.0,-2.45
Vijayanagara,B0051 hadagali,C0650 hire mallanakeri,2662 hiremallanakere,271,51.59,26.29,2662,15.0,85.0,-5.4
Vijayanagara,B0051 hadagali,C0650 hire mallanakeri,2708 holagundhi,382,49.29,27.34,2708,10.0,85.0,1.09
Vijayanagara,B0051 hadagali,C0650 hire mallanakeri,3299 kalwiwest,117,43.97,23.79,3299,10.0,75.0,0.26
Vijayanagara,B0051 hadagali,C0680 holalu,1745 dasanahalli,402,40.47,29.24,1745,5.0,85.0,0.97
Vijayanagara,B0051 hadagali,C0680 holalu,2711 holalu,443,53.44,27.26,2711,15.0,85.0,5.12
Vijayanagara,B0051 hadagali,C0758 ittigi,2985 ittigi,291,46.87,26.94,2985,10.0,80.0,8.43
Vijayanagara,B0051 hadagali,C0758 ittigi,4126 mahajanadhahalli,411,48.49,28.84,4126,10.0,90.0,-1.61
Vijayanagara,B0051 hadagali,C0758 ittigi,5922 uthangi,337,57.11,28.79,5922,13.0,95.0,-1.79
Vijayanagara,B0051 hadagali,C0913 kathe bennur,3488 kaththebennur,298,50.62,29.05,3488,10.0,85.0,10.2
Vijayanagara,B0051 hadagali,C0913 kathe bennur,4138 makarabbi,313,40.85,27.11,4138,5.0,80.0,-2.55
Vijayanagara,B0051 hadagali,C1243 mylara,2908 hyarada,333,46.79,29.75,2908,10.0,90.0,1.55
Vijayanagara,B0051 hadagali,C1243 mylara,3951 kuruvaththi,433,55.23,27.56,3951,15.0,90.0,3.64
Vijayanagara,B0051 hadagali,C1243 mylara,4611 mylara,287,46.06,27.37,4611,10.0,82.0,7.05
Vijayanagara,B0051 hadagali,C1260 nagathi basapura,1769 devagondanahalli,103,57.48,26.65,1769,21.0,90.0,6.99
Vijayanagara,B0051 hadagali,C1260 nagathi basapura,4281 manyaramasalawada,262,44.39,26.77,4281,10.0,85.0,1.25
Vijayanagara,B0051 hadagali,C1260 nagathi basapura,4665 nagathibasapura,303,59.67,23.42,4665,30.0,90.0,-0.82
Vijayanagara,B0051 hadagali,C1517 sogi,5446 sogi,336,42.92,27.4,5446,5.0,80.0,-3.56
Vijayanagara,B0051 hadagali,C1517 sogi,6406 nandihalli,240,58.79,23.61,6406,30.0,90.0,-0.26
Vijayanagara,B0051 hadagali,C1531 sovena halli,3299 kalwiwest,208,59.16,25.28,3299,20.0,90.0,3.4
Vijayanagara,B0051 hadagali,C1531 sovena halli,6318 sovenahalli,353,47.32,28.86,6318,10.0,90.0,-6.81
Vijayanagara,B0052 hagaribommanahalli,C0118 bachigondana halli,1440 byasigadere,236,34.32,24.36,1440,5.0,70.0,5.03
Vijayanagara,B0052 hagaribommanahalli,C0118 bachigondana halli,3160 kadalabalu,434,40.2,24.58,3160,10.0,75.0,5.08
Vijayanagara,B0052 hagaribommanahalli,C0118 bachigondana halli,892 bachigondanahalli,573,44.93,26.82,892,10.0,80.0,0.77
Vijayanagara,B0052 hagaribommanahalli,C0158 bannikal,1042 bannikallu,499,36.18,28.61,1042,0.0,80.0,-1.8
Vijayanagara,B0052 hagaribommanahalli,C0158 bannikal,2014 gaddikeri,339,33.19,25.92,2014,0.0,70.0,1.76
Vijayanagara,B0052 hagaribommanahalli,C0158 bannikal,2376 hampasagara,293,48.04,23.94,2376,15.0,80.0,1.49
Vijayanagara,B0052 hagaribommanahalli,C0380 dashamapura,1744 dasamapura,459,38.64,28.99,1744,0.0,80.0,2.66
Vijayanagara,B0052 hagaribommanahalli,C0380 dashamapura,4113 madur,481,38.22,26.24,4113,5.0,75.0,-3.67
Vijayanagara,B0052 hagaribommanahalli,C0380 dashamapura,6205 vallabhapura,388,43.38,23.79,6205,15.0,75.0,4.92
Vijayanagara,B0052 hagaribommanahalli,C0552 h.b. halli,1440 byasigadere,336,47.07,26.84,1440,10.0,85.0,1.04
Vijayanagara,B0052 hagaribommanahalli,C0552 h.b. halli,4167 malavi,423,39.68,27.16,4167,5.0,80.0,1.77
Vijayanagara,B0052 hagaribommanahalli,C0587 hampapattana,2318 halagapura,447,51.12,25.25,2318,15.0,85.0,2.27
Vijayanagara,B0052 hagaribommanahalli,C0587 hampapattana,2374 hampapattana,739,39.46,29.95,2374,0.0,80.0,2.25
Vijayanagara,B0052 hagaribommanahalli,C0588 hampasagara,2376 hampasagara,130,55.15,25.61,2376,20.0,90.0,6.6
Vijayanagara,B0052 hagaribommanahalli,C0601 hansi,1227 bennekallu,515,43.61,25.99,1227,10.0,80.0,0.16
Vijayanagara,B0052 hagaribommanahalli,C0601 hansi,2391 hanasi,490,33.96,26.71,2391,0.0,75.0,3.73
Vijayanagara,B0052 hagaribommanahalli,C0956 kogali,3672 kogali,447,46.13,27.3,3672,10.0,85.0,6.58
Vijayanagara,B0052 hagaribommanahalli,C0956 kogali,4798 nelkuderi,330,45.86,26.86,4798,10.0,80.0,0.25
Vijayanagara,B0052 hagaribommanahalli,C0956 kogali,586 alabooru,407,59.55,24.09,586,25.0,90.0,-1.19
Vijayanagara,B0052 hagaribommanahalli,C0956 kogali,651 ambali,417,48.9,26.88,651,15.0,85.0,7.88
Vijayanagara,B0052 hagaribommanahalli,"C1002 kottur, lbs badavane",2907 hyalya,126,39.13,27.47,2907,5.0,80.0,3.44
Vijayanagara,B0052 hagaribommanahalli,C1140 marabbihal,4282 marabbihal,414,50.34,24.13,4282,20.0,80.0,-2.88
Vijayanagara,B0052 hagaribommanahalli,C1196 morigeri,4474 morigeri,523,33.76,27.56,4474,5.0,75.0,-0.04
Vijayanagara,B0052 hagaribommanahalli,C1196 morigeri,6581 sonna,471,55.97,27.13,6581,15.0,90.0,-1.39
Vijayanagara,B0052 hagaribommanahalli,C1275 nandipura,1040 bannigola,226,41.5,24.05,1040,10.0,70.0,3.27
Vijayanagara,B0052 hagaribommanahalli,C1590 thambra halli,1040 bannigola,122,58.16,20.88,1040,25.5,80.0,-3.03
Vijayanagara,B0052 hagaribommanahalli,C1590 thambra halli,4589 muthkur,401,38.28,26.97,4589,0.0,75.0,-1.95
Vijayanagara,B0052 hagaribommanahalli,C1590 thambra halli,5685 thambrahalli,434,47.22,27.16,5685,10.0,85.0,7.41
Vijayanagara,B0055 harapanahalli,C0086 arasikere,2792 hosakote,254,37.54,28.38,2792,0.0,78.5,5.05
Vijayanagara,B0055 harapanahalli,C0086 arasikere,5755 thouduru,453,41.84,28.06,5755,5.0,80.0,-3.66
Vijayanagara,B0055 harapanahalli,C0086 arasikere,780 arasikere,447,40.17,27.94,780,5.0,80.0,7.32
Vijayanagara,B0055 harapanahalli,C0122 bagali,3755 koolahalli,366,33.27,26.27,3755,5.0,72.5,-3.59
Vijayanagara,B0055 harapanahalli,C0122 bagali,4714 nandibevooru,339,35.1,26.66,4714,0.0,75.0,-0.04
